run_id,variant_id,training_seed,evaluation_seed,environment_id,length_steps,termination_reason,robust_success,action_saturation_fraction,action_sign_changes_per_second,action_total_variation,cart_position_rms,longest_upright_seconds,max_abs_cart_position,mean_abs_action_delta,mean_abs_cart_velocity,mean_abs_normalized_action,mean_abs_requested_effort,pole_angle_rms_radians,pole_angular_velocity_rms,upright_fraction_12deg
phase2_cartpole_controlled_ablation__O_POS__seed123,O_POS,123,101,14,377,out_of_bounds,False,0.029177718832891247,1.5915119363395225,12.385581970214844,1.1256711685225602,0.65,2.8799595832824707,0.03294037758035863,1.847091715278929,0.2568555472700286,25.68554428464854,0.304973168192906,1.577514123058393,0.2891246684350133
phase2_cartpole_controlled_ablation__O_POS__seed123,O_POS,123,101,15,434,out_of_bounds,False,0.0,1.5207373271889402,10.558089256286621,1.2305271809237501,0.4,2.997614860534668,0.024383577959091504,1.5542311426681308,0.18791624148320493,18.791617538522466,0.2854935412983994,1.1106922952226592,0.22119815668202766
phase2_cartpole_controlled_ablation__O_POS__seed123,O_POS,123,101,16,196,out_of_bounds,False,0.07142857142857142,2.142857142857143,10.710555076599121,2.1642909976619564,0.21666666666666667,2.911093235015869,0.05492592346973908,2.533323793995137,0.3797911819146604,37.979118502869895,0.3450065675802553,2.1579413517773043,0.20408163265306123
phase2_cartpole_controlled_ablation__O_POS__seed123,O_POS,123,101,17,399,out_of_bounds,False,0.0,1.2030075187969924,8.156407356262207,1.2683358883410887,0.36666666666666664,2.9986557960510254,0.020493485819754288,1.5915863878446115,0.18152507504723722,18.15249794407895,0.29328934721911387,0.9810249312737483,0.20300751879699247
phase2_cartpole_controlled_ablation__O_POS__seed123,O_POS,123,101,18,224,out_of_bounds,False,0.022321428571428572,1.875,7.7486772537231445,1.326929968451356,0.95,2.8726868629455566,0.03474743163104549,1.85734680720738,0.2588016986846924,25.880174909319198,0.30105626373678807,1.3939042469718692,0.3392857142857143
phase2_cartpole_controlled_ablation__O_POS__seed123,O_POS,123,101,19,80,out_of_bounds,False,0.0625,2.25,5.797590255737305,1.759467591039533,0.25,2.9907479286193848,0.07338721842705449,3.2620277404785156,0.415573787689209,41.557376098632815,0.335834167911701,2.3087303986101966,0.3375
phase2_cartpole_controlled_ablation__O_POS__seed123,O_POS,123,101,20,356,out_of_bounds,False,0.03089887640449438,2.0224719101123596,12.458876609802246,1.1326445687470084,0.9,2.9890289306640625,0.03509542706986548,1.8020996779538272,0.2520039804865805,25.20040653528792,0.2941196560712276,1.592298856814908,0.31741573033707865
phase2_cartpole_controlled_ablation__O_POS__seed123,O_POS,123,101,21,206,out_of_bounds,False,0.02912621359223301,1.7475728155339807,11.349451065063477,1.6055934539389993,0.36666666666666664,2.923851728439331,0.05536317592713891,2.55661129257054,0.359307483561988,35.93076124469054,0.34665412740794765,1.8071325651246117,0.1941747572815534
phase2_cartpole_controlled_ablation__O_POS__seed123,O_POS,123,101,22,293,out_of_bounds,False,0.027303754266211604,1.8430034129692832,11.811169624328613,1.2223170484958128,0.85,2.8634610176086426,0.04044921104222128,2.0057341800207977,0.2854993644427928,28.54992800767918,0.3118261891118944,1.706758290089192,0.3037542662116041
phase2_cartpole_controlled_ablation__O_POS__seed123,O_POS,123,101,23,229,out_of_bounds,False,0.05240174672489083,2.096069868995633,12.312777519226074,1.4739385378449008,0.4166666666666667,2.9444100856781006,0.054003410172044186,2.4875109809975435,0.3734371735018934,37.343707355349345,0.3523281919234813,2.049864193091514,0.19213973799126638
phase2_cartpole_controlled_ablation__O_POS__seed123,O_POS,123,101,24,223,out_of_bounds,False,0.0,2.1524663677130045,7.865049362182617,1.5025140651943036,0.43333333333333335,2.995227336883545,0.03542815028010188,1.9051454826320768,0.23353220849828335,23.35321783912556,0.29509897657894707,1.4006465926510172,0.34080717488789236
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,0,1800,time_limit,False,0.0022222222222222222,0.4666666666666667,11.676069259643555,1.368223169238854,2.533333333333333,2.2479214668273926,0.0064903108725089245,1.6631085883246528,0.1805830552842882,18.05830295138889,0.26002762280962277,0.6329626772247702,0.5316666666666666
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,1,1800,time_limit,False,0.0,0.4666666666666667,10.617518424987793,1.363135612843321,2.55,2.236131191253662,0.005901900180649134,1.6990498860677083,0.1850364515516493,18.50364800347222,0.26250394787922904,0.5215629817472061,0.5538888888888889
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,2,1800,time_limit,False,0.0,0.5,10.083867073059082,1.2996697422045662,2.55,2.2167155742645264,0.005605262408593153,1.5876112196180556,0.1720971001519097,17.20970160590278,0.2536202231761012,0.48108789925870205,0.5283333333333333
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,3,1800,time_limit,False,0.0,0.4666666666666667,10.483224868774414,1.3533938600131081,2.55,2.229992151260376,0.005827251177751203,1.701285671657986,0.18479219224717883,18.47923394097222,0.2613949236531835,0.5146633729450464,0.5561111111111111
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,4,1800,time_limit,False,0.0011111111111111111,0.5333333333333333,9.864936828613281,1.1167037122664112,6.233333333333333,2.1088368892669678,0.005483566886388705,1.3253933376736111,0.1450563727484809,14.505645616319445,0.22532278384582058,0.4595318469538323,0.6494444444444445
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,5,1800,time_limit,False,0.0016666666666666668,0.5333333333333333,11.755765914916992,1.4689603037233274,2.566666666666667,2.3167409896850586,0.006534611403511391,1.7910978190104168,0.1941644287109375,19.416458333333335,0.27503401420699153,0.5868009552283104,0.49277777777777776
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,6,1800,time_limit,False,0.0,0.5333333333333333,10.237860679626465,1.236756887923568,2.55,2.1757872104644775,0.005690861967552232,1.5374271647135416,0.16734592013888888,16.73459743923611,0.2434544959261233,0.4690887086467347,0.5716666666666667
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,7,1800,time_limit,False,0.0016666666666666668,0.5333333333333333,11.765026092529297,1.3521421164032237,2.55,2.227855920791626,0.006539758806297553,1.678162841796875,0.18295545789930556,18.295538194444443,0.26321496226494145,0.5806336921704656,0.5455555555555556
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,8,1800,time_limit,False,0.0011111111111111111,0.4666666666666667,11.556005477905273,1.319135426167247,2.55,2.2193572521209717,0.0064235716942219415,1.6644422743055556,0.18026830037434896,18.02682183159722,0.25521257669463343,0.5527369975644497,0.5344444444444445
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,9,1800,time_limit,False,0.0,0.43333333333333335,6.766971588134766,0.8286188255079118,14.283333333333333,1.858390212059021,0.003761518392515156,0.9296380615234375,0.10120732625325521,10.120725911458333,0.18051239997724752,0.3463829116557104,0.7788888888888889
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,10,1800,time_limit,False,0.0,0.5333333333333333,9.835822105407715,1.1555811104842386,4.433333333333334,2.111699342727661,0.005467383049142699,1.4189948187934027,0.15429114447699652,15.429104817708334,0.23509287664944875,0.4550568701819877,0.6277777777777778
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,11,1800,time_limit,False,0.0,0.4666666666666667,10.142516136169434,1.3194746889808502,2.55,2.2014236450195312,0.00563786333305694,1.672073974609375,0.1804711405436198,18.04714518229167,0.25883856968803715,0.5007847540341528,0.5461111111111111
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,12,1800,time_limit,False,0.0011111111111111111,0.5333333333333333,11.441879272460938,1.2562974506482167,2.5166666666666666,2.185516119003296,0.00636013300303554,1.5688092719184028,0.1708776346842448,17.087764756944445,0.2469926384821124,0.5096617470789296,0.5577777777777778
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,13,1800,time_limit,False,0.0016666666666666668,0.5333333333333333,11.796675682067871,1.300803329183654,2.533333333333333,2.194199800491333,0.006557351685418494,1.6667848036024306,0.18085881551106772,18.08588324652778,0.2586622379880809,0.5761301626850209,0.5361111111111111
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,14,1800,time_limit,False,0.0011111111111111111,0.5333333333333333,11.449517250061035,1.3086571553876218,2.55,2.2160093784332275,0.006364378682635372,1.6151021321614583,0.174940677218967,17.494080946180556,0.2536679737994769,0.5182881332920214,0.5316666666666666
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,15,1800,time_limit,False,0.0,0.4666666666666667,8.996983528137207,1.202406497667773,2.55,2.1559054851531982,0.005001102572616569,1.5091558159722223,0.16336941189236112,16.336927083333332,0.23795047446318482,0.46344469520572024,0.5811111111111111
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,16,1800,time_limit,False,0.0016666666666666668,0.5333333333333333,11.739102363586426,1.4002572443938401,2.8,2.2693400382995605,0.006525348729064161,1.7198961046006944,0.18494576348198785,18.494585503472223,0.26171304927456385,0.5903904578674061,0.5477777777777778
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,17,1800,time_limit,False,0.0,0.4666666666666667,9.811423301696777,1.3149141776955868,2.533333333333333,2.1925606727600098,0.005453820623511271,1.66139404296875,0.1787541707356771,17.875402560763888,0.2577972921387905,0.4939128537413547,0.5433333333333333
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,18,1800,time_limit,False,0.0016666666666666668,0.5666666666666667,11.751002311706543,1.1952517913051022,2.566666666666667,2.1580824851989746,0.0065319634862182,1.4526402452256943,0.15922429402669272,15.922442491319444,0.23785964772484583,0.5003514389906358,0.5811111111111111
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,19,1800,time_limit,False,0.0005555555555555556,0.5,10.89566707611084,1.2534122804708232,2.55,2.1668624877929688,0.006056513105119977,1.5941805013020833,0.17487774319118923,17.48776584201389,0.2526573937827345,0.5166095332889074,0.5544444444444444
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,20,1800,time_limit,False,0.0005555555555555556,0.5666666666666667,10.67135238647461,1.1894213600141819,2.7333333333333334,2.1319477558135986,0.005931824561686831,1.4702997504340278,0.15960478040907117,15.960478515625,0.24104500098135437,0.47422402337242786,0.5977777777777777
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,21,1800,time_limit,False,0.0,0.5333333333333333,9.177959442138672,1.137267461350158,4.783333333333333,2.1206629276275635,0.005101700634874192,1.3530684407552083,0.1474318101671007,14.7431640625,0.2280906430737368,0.4364818339064011,0.6344444444444445
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,22,1800,time_limit,False,0.0011111111111111111,0.4666666666666667,11.157890319824219,1.3181091905102698,2.55,2.2048747539520264,0.006202273663048482,1.67647705078125,0.18172227647569444,18.172233072916665,0.25902074600325026,0.5395953674152738,0.5411111111111111
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,23,1800,time_limit,False,0.0016666666666666668,0.5333333333333333,11.511106491088867,1.261688354252035,2.533333333333333,2.1878368854522705,0.006398613947242283,1.5907080078125,0.17308029174804687,17.308019748263888,0.24689056304507465,0.5497020492377648,0.5588888888888889
phase2_cartpole_controlled_ablation__O_H4__seed7,O_H4,7,101,24,1800,time_limit,False,0.0,0.4666666666666667,10.065680503845215,1.3562805016091395,2.55,2.2321605682373047,0.005595153142771103,1.7104820421006945,0.18511055840386284,18.51104817708333,0.26208266734739594,0.5056072408970486,0.5522222222222222
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,0,1800,time_limit,True,0.0022222222222222222,0.1,4.587551116943359,0.26876085047540665,29.283333333333335,1.2996201515197754,0.0025500562073059252,0.14333892822265626,0.01972818374633789,1.97281494140625,0.056552481047910615,0.4706628361330861,0.9777777777777777
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,1,1800,time_limit,True,0.0,0.03333333333333333,0.7820224761962891,0.20911108689415567,29.983333333333334,0.9849727153778076,0.00043469843034813177,0.06267649756537544,0.007122937838236491,0.7122937689887153,0.019881152417008965,0.10330074247553157,0.9994444444444445
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,2,1800,time_limit,True,0.0,0.0,0.477181613445282,0.06505882006362514,29.983333333333334,0.3686259388923645,0.0002652482565009905,0.03637402852376302,0.003742011917961968,0.3742010498046875,0.020602471413346878,0.02743876585168057,0.9994444444444445
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,3,1800,time_limit,True,0.0,0.03333333333333333,0.860299825668335,0.38731017573470433,30.0,1.4579216241836548,0.0004782100198267565,0.09371630350748698,0.009709966447618273,0.9709979248046875,0.02661018205793782,0.11812879247929628,1.0
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,4,1800,time_limit,True,0.0011111111111111111,0.1,3.077218770980835,0.1247611412793188,29.816666666666666,0.6853446960449219,0.0017105162706952946,0.07158513387044271,0.010154410468207465,1.0154426405164931,0.02950653109120421,0.2645960046332148,0.9972222222222222
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,5,1800,time_limit,True,0.0016666666666666668,0.03333333333333333,2.159722089767456,0.3467447672189878,29.7,1.4173026084899902,0.0012005125568468349,0.09428031921386719,0.01221570544772678,1.2215696885850695,0.036492814606559634,0.35276929256083434,0.9938888888888889
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,6,1800,time_limit,True,0.0011111111111111111,0.06666666666666667,2.2452657222747803,0.07954587297756129,29.95,0.9946373701095581,0.0012480632141605226,0.05150485992431641,0.007114226553175185,0.7114221869574653,0.021200869586542177,0.2430213405202148,0.9983333333333333
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,7,1800,time_limit,True,0.0016666666666666668,0.03333333333333333,2.318704843521118,0.11026173884686662,29.916666666666668,0.8367069959640503,0.0012888854049589317,0.05501607259114583,0.007783365779452853,0.7783358425564236,0.02701869734392936,0.31287298704448013,0.9972222222222222
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,8,1800,time_limit,True,0.0011111111111111111,0.1,3.9774723052978516,0.2251895435833545,29.75,1.3257235288619995,0.0022109351335730136,0.12153540717230903,0.015723757214016386,1.5723787434895833,0.04366213437211939,0.2965860595920814,0.9938888888888889
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,9,1800,time_limit,True,0.0,0.03333333333333333,1.7734748125076294,0.08374751161639495,29.983333333333334,0.9952667951583862,0.0009858114577585488,0.04700850168863932,0.005877579053243001,0.587759535047743,0.0204617826398837,0.13000717290016411,0.9994444444444445
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,10,1800,time_limit,True,0.0,0.0,0.6706609725952148,0.08827487618722067,29.983333333333334,0.3835284411907196,0.000372796538407568,0.04091038174099392,0.004144458505842421,0.4144455295138889,0.016778557422276137,0.0570621006406059,0.9994444444444445
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,11,1800,time_limit,True,0.0,0.03333333333333333,0.4246891438961029,0.10779938794687528,29.983333333333334,0.7402114272117615,0.0002360695630328532,0.048162612915039066,0.005011359320746527,0.5011366780598958,0.02102148605356597,0.024545356868120694,0.9994444444444445
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,12,1800,time_limit,True,0.002777777777777778,0.1,3.770890235900879,0.28404068258162707,28.766666666666666,1.2799237966537476,0.0020961035219015448,0.1633955552842882,0.019184896681043836,1.9184954155815972,0.06262175885660716,0.39436860646450667,0.9661111111111111
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,13,1800,time_limit,True,0.0022222222222222222,0.06666666666666667,2.154139518737793,0.24049345221608584,29.583333333333332,1.042396903038025,0.001197409404523509,0.09922524346245659,0.010961813396877712,1.0961810302734376,0.04165847856812083,0.3269549528896535,0.99
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,14,1800,time_limit,True,0.0022222222222222222,0.1,3.8053317070007324,0.1746753284548865,29.916666666666668,0.7664744257926941,0.002115248308505132,0.11137234157986112,0.014644319746229383,1.4644315592447916,0.04342007898306812,0.39792073565627917,0.9972222222222222
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,15,1800,time_limit,True,0.0,0.03333333333333333,1.3902673721313477,0.12138170794777571,30.0,0.8234710693359375,0.000772800095681683,0.050719519721137155,0.005921049118041992,0.5921045600043403,0.021548008556453415,0.09842267606015291,1.0
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,16,1800,time_limit,True,0.002777777777777778,0.1,3.000617265701294,0.4347317944746739,29.6,1.6157090663909912,0.0016679362232914364,0.12679771423339845,0.014824295043945312,1.482430419921875,0.047707912881878076,0.4037354781167337,0.9894444444444445
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,17,1800,time_limit,True,0.0,0.03333333333333333,0.5499857664108276,0.15529689779529968,29.983333333333334,0.7710222601890564,0.00030571749105660234,0.053410220675998266,0.0057662566502889,0.5766265190972222,0.02401763239385266,0.03491507991077467,0.9994444444444445
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,18,1800,time_limit,True,0.0005555555555555556,0.06666666666666667,2.1166086196899414,0.10445872245303232,29.916666666666668,0.7609317302703857,0.0011765473150027468,0.05959166632758246,0.007725453906589084,0.7725461154513888,0.02711569002530643,0.21108181510346163,0.9972222222222222
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,19,1800,time_limit,True,0.0005555555555555556,0.03333333333333333,3.38685941696167,0.16538642638914713,29.85,0.9169073104858398,0.0018826344730192718,0.09885727776421441,0.011895143720838759,1.18951416015625,0.030424967987313967,0.22277535686408922,0.9977777777777778
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,20,1800,time_limit,True,0.0011111111111111111,0.06666666666666667,2.3796606063842773,0.04541898908130927,29.933333333333334,0.24540555477142334,0.0013227685416255016,0.024714014265272352,0.004871459007263184,0.4871470472547743,0.018382667753852406,0.2508305380698217,0.9977777777777778
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,21,1800,time_limit,True,0.0,0.03333333333333333,1.946067452430725,0.1448624399054542,29.983333333333334,0.7431631684303284,0.0010817495566596582,0.07296205308702257,0.009282153447469075,0.9282145860460069,0.029501451352439655,0.14567091116697228,0.9994444444444445
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,22,1800,time_limit,True,0.0,0.0,1.3292511701583862,0.25016413916408714,29.633333333333333,1.085141897201538,0.0007388833630674743,0.08647017584906684,0.009176027509901258,0.9176043023003472,0.03220376181061527,0.2145183378382375,0.9966666666666667
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,23,1800,time_limit,True,0.0022222222222222222,0.1,3.966226577758789,0.19321450231796455,29.75,0.8690239787101746,0.0022046840343295103,0.11045556810167101,0.015200102064344618,1.520011257595486,0.0455706350572829,0.41045884175485803,0.9938888888888889
phase2_cartpole_controlled_ablation__O_H4__seed42,O_H4,42,101,24,1800,time_limit,True,0.0,0.0,0.5170424580574036,0.15328623615035486,29.983333333333334,0.9983497858047485,0.0002874054797428591,0.06017632378472222,0.006174763573540582,0.6174772135416666,0.014294051937948367,0.033069270976821816,0.9994444444444445
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,0,1800,time_limit,True,0.0022222222222222222,0.13333333333333333,3.406364917755127,0.4971911050636637,29.4,1.4440913200378418,0.001893476885911688,0.15382288614908854,0.018466720581054686,1.8466704644097223,0.05437097166688259,0.3970684497841891,0.9861111111111112
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,1,1800,time_limit,True,0.0,0.03333333333333333,1.7693300247192383,0.46096221685142846,29.983333333333334,1.0184663534164429,0.0009835075179095265,0.10678843180338542,0.01239881091647678,1.2398826768663194,0.025368240792503525,0.15043936067747754,0.9994444444444445
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,2,1800,time_limit,True,0.0,0.03333333333333333,0.8459501266479492,0.43092154312497544,29.983333333333334,0.7545885443687439,0.00047023353343410187,0.08085422939724392,0.008568834198845757,0.85688232421875,0.02690811207100369,0.03736869464819198,0.9994444444444445
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,3,1800,time_limit,True,0.0,0.1,1.7887099981307983,0.5438783223822141,30.0,1.4221067428588867,0.0009942801546030007,0.13380324469672308,0.014920914967854818,1.4920890299479166,0.030344587823240465,0.15704266710672035,1.0
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,4,1800,time_limit,True,0.0005555555555555556,0.03333333333333333,1.8792009353637695,0.42992417724185195,29.966666666666665,0.6285459995269775,0.0010445808423367258,0.03756648593478733,0.005375451511806912,0.5375445217556424,0.022205956204786954,0.1738182615608299,0.9988888888888889
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,5,1800,time_limit,True,0.0016666666666666668,0.1,3.402437210083008,0.5302681739878428,29.75,1.4053610563278198,0.0018912936131645402,0.1390413326687283,0.017924346923828126,1.7924324544270833,0.039231819248180144,0.37906063399799483,0.9944444444444445
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,6,1800,time_limit,True,0.0005555555555555556,0.1,1.6935148239135742,0.43620063742932563,29.933333333333334,0.9946373701095581,0.0009413645491459557,0.08798718770345051,0.009641236199273004,0.964124755859375,0.026952122471542547,0.17797085820408962,0.9977777777777778
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,7,1800,time_limit,True,0.0016666666666666668,0.03333333333333333,3.0390992164611816,0.43207162917840997,29.933333333333334,0.8367069959640503,0.0016893269685720855,0.10116659376356336,0.012981441285875108,1.2981452094184027,0.03082113565995711,0.33167277932724293,0.9977777777777778
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,8,1800,time_limit,True,0.0005555555555555556,0.06666666666666667,2.3692820072174072,0.45879480423214036,29.983333333333334,1.2340209484100342,0.0013169994481475305,0.10625081380208333,0.012946477466159397,1.2946514214409721,0.03722890064875238,0.19351107177251126,0.9994444444444445
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,9,1800,time_limit,True,0.0,0.03333333333333333,0.8761175870895386,0.4214558545082298,29.983333333333334,0.9952667951583862,0.00048700254979963236,0.032051001654730904,0.0038132389386494954,0.38132364908854166,0.019736668649175237,0.04952918485928524,0.9994444444444445
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,10,1800,time_limit,True,0.0,0.03333333333333333,1.0897636413574219,0.42432650389348414,29.983333333333334,0.723103404045105,0.0006057607789646592,0.08138889736599392,0.00905605740017361,0.90560546875,0.025872012325747235,0.0916620744653099,0.9994444444444445
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,11,1800,time_limit,True,0.0,0.03333333333333333,0.7884039878845215,0.4341159502452985,29.983333333333334,0.7545086741447449,0.0004382456853165767,0.09066511366102431,0.009539086023966472,0.9539080132378472,0.026916342437098353,0.03785963506255492,0.9994444444444445
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,12,1800,time_limit,True,0.0022222222222222222,0.13333333333333333,2.8185620307922363,0.5146351570669486,28.7,1.5506632328033447,0.0015667382049984638,0.19238121880425346,0.020487696329752603,2.048772515190972,0.06280198784750958,0.31693798287800234,0.9727777777777777
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,13,1800,time_limit,True,0.0022222222222222222,0.1,3.154059886932373,0.5220001903028535,29.733333333333334,1.2052682638168335,0.0017532295091341706,0.15167965359157987,0.017416616015964084,1.7416611056857638,0.03935665678887297,0.36275230776561507,0.9944444444444445
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,14,1800,time_limit,True,0.0016666666666666668,0.1,2.5456535816192627,0.4581059672201302,29.883333333333333,1.045240044593811,0.0014150381220785228,0.12930414835611978,0.014470595253838434,1.447059054904514,0.04406023535233227,0.29271232991414514,0.9961111111111111
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,15,1800,time_limit,True,0.0,0.06666666666666667,1.6138505935668945,0.4296136892097134,30.0,0.8234710693359375,0.0008970820420049441,0.09028046502007378,0.009898446400960286,0.9898464626736111,0.027831162704984595,0.0695296993392261,1.0
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,16,1800,time_limit,True,0.0022222222222222222,0.13333333333333333,3.547412395477295,0.5890286805517935,29.683333333333334,1.7168489694595337,0.001971880153128013,0.17660729302300346,0.020610099368625217,2.0610107421875,0.050160346941656477,0.4152565453473022,0.9916666666666667
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,17,1800,time_limit,True,0.0,0.06666666666666667,1.0554025173187256,0.46176457400919774,29.983333333333334,0.7915942668914795,0.0005866606544295307,0.09805458068847656,0.010704338285658095,1.0704326714409722,0.026278521115509205,0.05703243445991054,0.9994444444444445
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,18,1800,time_limit,True,0.0011111111111111111,0.06666666666666667,3.0932788848876953,0.42239005339243146,29.933333333333334,0.7517067193984985,0.0017194435157797084,0.03229492823282878,0.005659648047553169,0.5659652370876737,0.021425430664359417,0.2696108257380316,0.9977777777777778
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,19,1800,time_limit,True,0.0,0.06666666666666667,2.1667842864990234,0.4255717900308385,29.983333333333334,0.8479329347610474,0.001204438180377445,0.08565309312608507,0.009982904858059354,0.9982880316840278,0.0254348356938132,0.13088574196040995,0.9994444444444445
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,20,1800,time_limit,True,0.0005555555555555556,0.06666666666666667,1.7222723960876465,0.4277915280817058,29.916666666666668,0.6787906885147095,0.0009573498588591698,0.0651219728257921,0.007663319375779893,0.7663313802083334,0.024611296402133487,0.16653197249912013,0.9972222222222222
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,21,1800,time_limit,True,0.0,0.03333333333333333,0.865635335445404,0.43440241860531525,29.983333333333334,0.7282676696777344,0.0004811758396027816,0.047016224331325955,0.005456689728630913,0.5456695217556423,0.021753040812453876,0.07123253472558401,0.9994444444444445
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,22,1800,time_limit,True,0.0016666666666666668,0.1,2.5317325592041016,0.510781269251767,29.933333333333334,1.125772476196289,0.0014072999217365767,0.130990473429362,0.015425033569335937,1.542503662109375,0.031059154986215854,0.2678818038002799,0.9977777777777778
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,23,1800,time_limit,True,0.0022222222222222222,0.1,2.9289400577545166,0.46335308224969773,29.9,1.0931435823440552,0.0016280934173176858,0.12379969278971355,0.014546745088365343,1.454676513671875,0.04455012317502012,0.3234783578846478,0.9966666666666667
phase2_cartpole_controlled_ablation__O_H4__seed123,O_H4,123,101,24,1800,time_limit,True,0.0,0.0,0.9489458203315735,0.44592803234543016,29.983333333333334,0.9977582097053528,0.0005274851697229425,0.10144228617350261,0.010597692065768771,1.0597676595052083,0.021770640103153393,0.051008722481907416,0.9994444444444445
phase2_cartpole_controlled_ablation__R_CV0__seed7,R_CV0,7,101,0,1800,time_limit,True,0.0016666666666666668,0.06666666666666667,3.0574474334716797,1.613103992986038,29.9,2.0363104343414307,0.0016995260886446247,0.06800078497992622,0.00774230162302653,0.7742479790581597,0.04049491923190485,0.2907304251267848,0.9966666666666667
